PAK	1572598.0		30616.0		51.36523386464594
PAN	986866.0		8497.0		116.1428739555137
PCN	0.0		0.0		0.0
PER	4146879.0		217311.0		19.082692546626724
PHL	3948685.0		62955.0		62.72234135493606
PLW	5460.0		6.0		910.0
PNG	45013.0		668.0		67.38473053892216
POL	6293558.0		117569.0		53.53076065969771
PRI	0.0		0.0		0.0
PRK	1.0		6.0		0.16666666666666666
PRT	5493701.0		25031.0		219.47588989652832
PRY	716543.0		19591.0		36.57511102036649
PSE	702768.0		5707.0		123.14140529174698
PYF	76608.0		649.0		118.04006163328197
QAT	451168.0		682.0		661.5366568914956
ROU	3268562.0		67021.0		48.769221587263694
RUS	2.0684948E7		379438.0		54.51469805343692
RWA	132526.0		1466.0		90.39972714870396
SAU	816498.0		9352.0		87.30731394354149
SDN	63298.0		4961.0		12.759121144930457
SEN	88398.0		1993.0		44.35423983943803
SGP	1907907.0		1618.0		1179.1761433868974
SHN	1521.0		0.0		0.0
SLB	21547.0		154.0		139.91558441558442
SLE	7751.0		126.0		61.51587301587302
SLV	201877.0		4229.0		47.73634428943013
SMR	20793.0		118.0		176.21186440677965
SOM	27214.0		1362.0		19.980910425844346
SPM	3190.0		1.0		3190.0
SRB	2361738.0		17009.0		138.85225468869422
SSD	17823.0		138.0		129.15217391304347
STP	6233.0		81.0		76.95061728395062
SUR	81106.0		1385.0		58.56028880866426
SVK	2629629.0		20457.0		128.5442146942367
SVN	1183392.0		6822.0		173.467018469657
SWE	2588441.0		20481.0		126.3825496801914
SWZ	73390.0		1422.0		51.61040787623066
SXM	0.0		0.0		0.0
SYC	47146.0		169.0		278.9704142011834
SYR	57302.0		3163.0		18.116345241858994
TCA	6381.0		36.0		177.25
TCD	7583.0		193.0		39.29015544041451
TGO	39053.0		285.0		137.0280701754386
THA	4691472.0		32846.0		142.83236923826342
TJK	17786.0		125.0		142.288
TKL	0.0		0.0		0.0
TKM	0.0		0.0		0.0
TLS	23262.0		138.0		168.56521739130434
TON	16182.0		12.0		1348.5
TTO	183181.0		4207.0		43.541953886379844
TUN	1146259.0		29253.0		39.184322975421324
TUR	1.6050568E7		101139.0		158.6981085436874
TUV	20.0		0.0		0.0
TWN	6461402.0		11053.0		584.5835519768389
TZA	39440.0		845.0		46.67455621301775
UGA	169501.0		3636.0		46.61743674367437
UKR	5478025.0		117037.0		46.805924622128046
URY	985443.0		7485.0		131.65571142284568
USA	9.6385047E7		1060109.0		90.91994030802493
UZB	244218.0		1637.0		149.18631643249847
VAT	29.0		0.0		0.0
VCT	10992.0		116.0		94.75862068965517
VEN	544803.0		5820.0		93.60876288659794
VGB	7305.0		64.0		114.140625
VIR	0.0		0.0		0.0
VNM	1.0920416E7		43149.0		253.0861897147095
VUT	11963.0		14.0		854.5
WLF	761.0		7.0		108.71428571428571
WSM	15925.0		29.0		549.1379310344828
YEM	11936.0		2157.0		5.5336114974501625
ZAF	4000491.0		101862.0		39.27363491783001
ZMB	333531.0		4017.0		83.02987303958177
ZWE	257471.0		5602.0		45.960549803641555
